"Product ID";Immagine;Nome;Riferimento;Categoria;"Prezzo (tasse escl.)";"Prezzo (tasse incl.)";Quantità;Stato;Posizione
10898;https://horecamart.it/30226/set-6-piatti-piani-silk-in-vetro-effetto-seta-colore-rosso-cm-28.jpg;"Set 6 piatti piani Silk in vetro effetto seta colore rosso cm 28";2375301;Piani;26.188525;31.95;100;0
10897;https://horecamart.it/30225/vaso-in-vetro-conico-colore-bianco-cm-26.jpg;"Vaso in vetro conico colore bianco cm 26";5366926;Vasi;25.368852;30.95;100;0
10896;https://horecamart.it/30224/vaso-in-vetro-cilindrico-colore-bianco-cm-12x30h.jpg;"Vaso in vetro cilindrico colore bianco cm 12x30h";5366830;Vasi;20.450820;24.95;100;0
10895;https://horecamart.it/30223/vaso-in-vetro-cilindrico-colore-bianco-cm-12x20h.jpg;"Vaso in vetro cilindrico colore bianco cm 12x20h";5366820;Vasi;18.811475;22.95;100;0
10894;https://horecamart.it/30222/vaso-in-vetroquadrato-colore-bianco-cm-12x12x30h.jpg;"Vaso in vetroquadrato colore bianco cm 12x12x30h";5366630;Vasi;35.204918;42.95;100;0
10893;https://horecamart.it/30221/vaso-in-vetro-ottico-trasparente-cilindrico-cm-12x26h.jpg;"Vaso in vetro ottico trasparente cilindrico cm 12x26h";5366026;Vasi;16.352459;19.95;100;0
10892;https://horecamart.it/30220/vaso-in-vetro-ottico-trasparente-cilindrico-cm-14x22h.jpg;"Vaso in vetro ottico trasparente cilindrico cm 14x22h";5366022;Vasi;16.352459;19.95;100;0
10891;https://horecamart.it/30219/vaso-in-vetro-ottico-trasparente-cilindrico-cm-15x16h.jpg;"Vaso in vetro ottico trasparente cilindrico cm 15x16h";5366016;Vasi;15.532787;18.95;100;0
10890;https://horecamart.it/30218/vaso-in-vetro-colore-nero-conico-cm-26.jpg;"Vaso in vetro colore nero conico cm 26";5365226;Vasi;25.368852;30.95;100;0
10889;https://horecamart.it/30217/vaso-in-vetro-colore-nero-conico-cm-22.jpg;"Vaso in vetro colore nero conico cm 22";5365222;Vasi;34.385246;41.95;100;0
